脱俗	呢	4
送出去	了	164
送出去	的	48
送出去	呢	17
送出去	啊	13
送出去	啦	8
送出去	吗	6
送出去	吧	6
送出去	也	5
锦州	的	50
锦州	烧烤	25
锦州	了	24
锦州	人	11
锦州	啊	11
锦州	上学	8
锦州	吃	8
锦州	呢	7
麻豆	的	36
麻豆	是	24
麻豆	说	14
麻豆	了	13
麻豆	都	9
麻豆	不	7
麻豆	也	7
麻豆	吗	7
一万年	了	42
一万年	太久	29
一万年	的	20
一万年	也	13
一万年	好	13
一万年	没	13
一万年	都	11
一万年	吧	10
保研	了	95
保研	的	57
保研	吗	14
保研	名额	8
保研	资格	8
保研	啦	7
保研	也	6
保研	名单	6
六年级	的	84
六年级	了	20
六年级	没	20
六年级	就	19
六年级	到	17
六年级	开始	10
六年级	毕业	8
六年级	之后	6
博爱	的	122
博爱	了	35
博爱	啊	23
博爱	哟	9
博爱	党	8
博爱	吧	8
博爱	是	6
博爱	人	5
妲	己	339
孙俪	的	52
孙俪	最	47
孙俪	三年	19
孙俪	演技	18
孙俪	好看	17
孙俪	是	17
孙俪	最美	16
孙俪	五年	15
富裕	的	106
富裕	了	45
富裕	起来	16
富裕	但是	12
富裕	啊	12
富裕	也	7
富裕	家庭	6
富裕	就	5
得奖	了	96
得奖	的	52
得奖	啊	10
得奖	不	8
得奖	吗	8
得奖	呢	7
得奖	啦	7
得奖	就	7
感想	而已	24
感想	啊	23
感想	就是	22
感想	吗	14
感想	的	14
感想	了	12
感想	是	12
感想	如何	10
整了	个	38
整了	就	14
整了	半天	13
整了	个容	12
整了	一个	10
整了	也	9
整了	啊	8
整了	没	8
斑马	你	20
斑马	长得	20
斑马	纹	13
斑马	了	10
斑马	是	9
斑马	大大	8
斑马	配	8
斑马	老师	7
没穿	就	123
没穿	的	25
没穿	上	21
没穿	了	18
没穿	啊	18
没穿	好	17
没穿	对	11
没穿	呀	6
没进	过	51
没进	的	17
没进	面试	14
没进	前	13
没进	过城	12
没进	群	11
没进	我	8
没进	呢	7
清白	的	133
清白	了	31
清白	啊	19
清白	之	11
清白	呀	7
清白	吗	6
清白	证	6
清白	之年	5
猜错	了	221
猜错	的话	59
猜错	啦	15
猜错	的	6
猜错	咯	4
猜错	你	3
猜错	应该	3
猜错	我	3
繁体字	的	30
繁体字	了	28
繁体字	啊	20
繁体字	我	12
繁体字	吗	11
繁体字	就	11
繁体字	呢	9
繁体字	很	8
自来水	恼羞成怒	21
自来水	都	18
自来水	公司	17
自来水	的	17
自来水	也	14
自来水	吧	10
自来水	了	9
自来水	是	9
花粉	过敏	104
花粉	儿	75
花粉	的	18
花粉	啊	7
花粉	都	7
花粉	俱乐部	6
花粉	助手	6
花粉	年会	6
苏醒	的	63
苏醒	了	33
苏醒	为首	24
苏醒	十年	10
苏醒	不	7
苏醒	啊	7
苏醒	是	7
苏醒	最帅	7
起早	了	97
起早	的	26
起早	去	18
起早	真是	18
起早	一点	9
起早	看	7
起早	上班	5
起早	也	5
连坐	的	86
连坐	票	41
连坐	两张	24
连坐	需要	15
连坐	都	10
连坐	吗	8
连坐	了	7
连坐	原价	7
追过	的	86
追过	星	62
追过	我	23
追过	你	15
追过	她	11
追过	了	9
追过	人	9
追过	一个	8
霹雳	的	25
霹雳	布袋戏	21
霹雳	无敌	13
霹雳	真的	12
霹雳	圈子	9
霹雳	马	9
霹雳	了	8
霹雳	啪啦	8
马刺	的	25
马刺	赢	18
马刺	打	16
马刺	球迷	15
马刺	输	14
马刺	必胜	13
马刺	夺冠	10
马刺	了	7
默念	我	35
默念	一百遍	26
默念	三遍	25
默念	了	20
默念	你	12
默念	的	10
默念	一遍	9
默念	十遍	7
一两次	就	38
一两次	了	30
一两次	的	26
一两次	见面	20
一两次	吧	12
一两次	也	10
一两次	没什么	6
一两次	还是	6
一坨	一	44
一坨	肉	44
一坨	坨	34
一坨	了	17
一坨	黑	8
一坨	的	7
一坨	粑	7
一坨	人	6
上档次	的	128
上档次	啊	63
上档次	了	48
上档次	低调	9
上档次	不	5
上档次	吗	5
上档次	吧	5
上档次	呀	4
别气	了	129
别气	我	105
别气	啦	28
别气	人	9
别气	啊	9
别气	着	9
别气	到	6
别气	嘛	6
危害	社会	44
危害	很大	32
危害	大	19
危害	更大	16
危害	吗	15
危害	了	12
危害	到	10
危害	极大	9
安阳	的	45
安阳	了	22
安阳	师范	17
安阳	哥哥	11
安阳	啊	10
安阳	来	9
安阳	上学	5
安阳	人	5
小乔	的	62
小乔	是	14
小乔	啊	11
小乔	也	10
小乔	皮肤	10
小乔	了	7
小乔	你	7
小乔	请	6
小吃街	的	39
小吃街	都	14
小吃街	吃	13
小吃街	吗	10
小吃街	了	9
小吃街	里	9
小吃街	在	8
小吃街	有	8
挺会	玩	20
挺会	享受	18
挺会	说	18
挺会	说话	18
挺会	吃	13
挺会	抬杠	12
挺会	给	7
挺会	聊天	7
掌控	的	41
掌控	范围	26
掌控	节奏	20
掌控	之中	19
掌控	自己	19
掌控	不了	17
掌控	好	12
掌控	了	11
支援	你	49
支援	我	29
支援	一下	14
支援	北方	13
支援	了	12
支援	的	12
支援	点	10
支援	西部	10
旁人	的	34
旁人	啊	27
旁人	都	15
旁人	了	13
旁人	看来	11
旁人	无法	8
旁人	呐	6
旁人	无关	6
晚霞	行	20
晚霞	的	19
晚霞	时	16
晚霞	了	14
晚霞	也	12
晚霞	之舞	11
晚霞	好美	11
晚霞	很	11
更惨	的	118
更惨	了	76
更惨	啊	18
更惨	我	15
更惨	吧	8
更惨	阿	7
更惨	一点	6
更惨	些	4
腊八节	快乐	274
腊八节	愉快	8
腊八节	同乐	7
腊八节	的	7
腊八节	到	5
腊八节	了	4
腊八节	吉祥	4
腊八节	吃	3
菜场	买	53
菜场	的	27
菜场	里	19
菜场	买菜	14
菜场	卖	9
菜场	有	8
菜场	也	7
菜场	了	7
行尸走肉	的	30
行尸走肉	啊	28
行尸走肉	一样	19
行尸走肉	一般	17
行尸走肉	了	14
行尸走肉	也	9
行尸走肉	看多	9
行尸走肉	呢	8
超超	超级	39
超超	的	20
超超	你	11
超超	喜欢	10
超超	好吃	9
超超	超超超	8
超超	在	7
超超	好看	6
那可真	是	196
那可真	的	34
那可真	好	14
那可真	够	8
那可真	不是	5
那可真	巧	5
那可真	棒	5
那可真	佩服	3
配方	还是	25
配方	的	22
配方	是	18
配方	熟悉	13
配方	吗	12
配方	不	11
配方	奶	9
配方	都	9
零花钱	的	34
零花钱	都	32
零花钱	了	22
零花钱	给	13
零花钱	就	11
零花钱	买	9
零花钱	啊	9
零花钱	吧	8
下饭	的	63
下饭	了	34
下饭	啊	21
下饭	吗	15
下饭	神器	14
下饭	这	14
下饭	又	12
下饭	剧是	11
偷偷摸摸	的	144
偷偷摸摸	去	20
偷偷摸摸	地	9
偷偷摸摸	做	5
偷偷摸摸	就	5
偷偷摸摸	跑	5
偷偷摸摸	了	4
偷偷摸摸	搞	4
县	的	69
县	了	18
县	都	18
县	里面	12
县	啊	10
县	也	8
县	是	8
县	中	7
好汉	不提	81
好汉	了	39
好汉	饶命	33
好汉	一条	14
好汉	啊	8
好汉	的	6
好汉	你	5
好汉	好	5
如愿	了	102
如愿	的	53
如愿	吧	16
如愿	啊	10
如愿	看到	6
如愿	见到	6
如愿	咯	5
如愿	考上	5
带头	的	38
带头	上	25
带头	大哥	20
带头	套	17
带头	跑	16
带头	救	10
带头	说	8
带头	吧	6
影响力	的	49
影响力	大	15
影响力	是	13
影响力	啊	11
影响力	和	10
影响力	有	10
影响力	这么	10
影响力	了	8
收视	长虹	45
收视	女王	17
收视	也	14
收视	好	12
收视	第一	10
收视	不好	9
收视	就	8
收视	高	8
木木	老师	33
木木	哒	30
木木	你	22
木木	是	13
木木	姐姐	11
木木	也	9
木木	啊	8
木木	美术馆	6
湘潭	的	30
湘潭	了	26
湘潭	啊	16
湘潭	大学	9
湘潭	醋王	8
湘潭	吗	7
湘潭	啦	7
湘潭	醋	7
漂酿	的	110
漂酿	啊	34
漂酿	了	33
漂酿	哦	11
漂酿	呀	9
漂酿	啦	9
漂酿	呢	7
漂酿	姐姐	7
灯牌	你	46
灯牌	的	22
灯牌	了	21
灯牌	看见	17
灯牌	啦	11
灯牌	是	9
灯牌	都	9
灯牌	我	8
老帅	了	176
老帅	的	27
老帅	和	12
老帅	走	10
老帅	啊	5
老帅	啦	5
老帅	在	5
老帅	是	5
般配	的	122
般配	啊	48
般配	了	32
般配	哦	31
般配	呀	14
般配	吗	7
般配	呢	6
般配	极了	6
葡萄牙	的	35
葡萄牙	赢	18
葡萄牙	和	17
葡萄牙	会	9
葡萄牙	了	8
葡萄牙	能	7
葡萄牙	球迷	6
葡萄牙	要	6
西边	出来	85
西边	的	36
西边	好	10
西边	也	7
西边	儿	7
西边	了	6
西边	升起	6
西边	吗	5
角落里	的	65
角落里	了	16
角落里	哭	15
角落里	瑟瑟	13
角落里	去	9
角落里	都	9
角落里	哭泣	8
角落里	看	8
一等	座	127
一等	就是	21
一等	就	20
一等	洋人	19
一等	奖学金	13
一等	学校	12
一等	的	7
一等	了	6
下会	给	139
下会	不会	22
下会	死	20
下会	有	11
下会	出现	6
下会	被	6
下会	好	5
下会	去	4
不及格	的	61
不及格	了	48
不及格	没	23
不及格	吧	20
不及格	啊	19
不及格	我	10
不及格	真是	8
不及格	也	7
丽水	的	33
丽水	人	25
丽水	了	23
丽水	学院	12
丽水	啊	10
丽水	也	8
丽水	在	8
丽水	玩	8
二刷	了	83
二刷	的	34
二刷	三刷	16
二刷	我	12
二刷	去	9
二刷	啦	8
二刷	啊	6
二刷	也	5
五四	青年节	139
五四	广场	31
五四	青年	15
五四	晚会	13
五四	快乐	8
五四	的	7
五四	好	6
五四	了	4
出版	的	61
出版	了	58
出版	呢	13
出版	啊	9
出版	一本	8
出版	啦	7
出版	呀	6
出版	的话	6
别忘记	了	53
别忘记	我	52
别忘记	我们	15
别忘记	你	14
别忘记	带	10
别忘记	还有	7
别忘记	吃	6
别忘记	吃药	5
却说	我	48
却说	不	24
却说	没有	16
却说	一个	15
却说	你	14
却说	是	11
却说	自己	11
却说	改不掉	10
双重	否定	47
双重	打击	43
双重	曝光	26
双重	折磨	15
双重	压力	13
双重	暴击	12
双重	保险	9
双重	的	9
吹干	就	89
吹干	了	66
吹干	头发	35
吹干	的	21
吹干	再	12
吹干	也	6
吹干	啊	6
吹干	就行	5
噻	我	47
噻	你	28
噻	哈哈	8
噻	哈哈哈	8
噻	哈哈哈哈	5
噻	你们	4
噻	啦	4
噻	是	4
四只	猫	29
四只	眼睛	13
四只	狗	11
四只	羊	11
四只	青蛙	11
四只	了	10
四只	兔子	10
四只	手	10
娇小	的	95
娇小	可爱	60
娇小	公举	24
娇小	了	22
娇小	可人	14
娇小	啊	9
娇小	公主	6
娇小	一点	4
我白	着	37
我白	了	26
我白	的	23
我白	吧	22
我白	真滴	14
我白	激动	11
我白	我	10
我白	互动	7
挥霍	的	57
挥霍	了	38
挥霍	青春	19
挥霍	啊	17
挥霍	完	17
挥霍	吧	13
挥霍	掉	13
挥霍	一下	10
日有所思	夜有所梦	305
日有所思	夜	11
日有所思	也	8
日有所思	的	4
日有所思	吗	3
曲奇	的	24
曲奇	好吃	16
曲奇	了	15
曲奇	啊	12
曲奇	吃	10
曲奇	是	9
曲奇	吗	7
曲奇	和	7
有水	的	72
有水	了	29
有水	啊	25
有水	就	23
有水	吗	20
有水	有	19
有水	喝	13
有水	的话	6
查到	了	156
查到	的	51
查到	啦	16
查到	你	13
查到	是	8
查到	吧	7
查到	分	5
查到	吗	5
涩	的	75
涩	会	32
涩	了	16
涩	但是	9
涩	啊	9
涩	我	9
涩	你	8
涩	发抖	8
深处	自然	77
深处	的	53
深处	有	16
深处	了	15
深处	人	12
深处	想	5
深处	会	4
深处	在	4
狗蛋	儿	45
狗蛋	的	14
狗蛋	是	12
狗蛋	说	12
狗蛋	你	10
狗蛋	就是	10
狗蛋	了	9
狗蛋	吧	7
瑜	老板	59
瑜	的	22
瑜	做	16
瑜	台词	16
瑜	真的	16
瑜	了	11
瑜	好帅	10
瑜	等	10
瘦下去	了	95
瘦下去	的	89
瘦下去	吧	17
瘦下去	就	14
瘦下去	我	9
瘦下去	啊	8
瘦下去	呢	6
瘦下去	也	5
秃子	了	52
秃子	你	45
秃子	的	29
秃子	你别	21
秃子	要是	11
秃子	吧	10
秃子	还是	7
秃子	你好	6
童谣	别的	58
童谣	在我心中	58
童谣	至今	53
童谣	的	15
童谣	从	14
童谣	是	10
童谣	真的	7
童谣	那	7
红领巾	给	21
红领巾	的	20
红领巾	更	14
红领巾	吧	12
红领巾	是	12
红领巾	啊	11
红领巾	更加	10
红领巾	都	10
缺爱	的	86
缺爱	了	78
缺爱	啊	38
缺爱	吗	20
缺爱	吧	13
缺爱	么	11
缺爱	不	6
缺爱	啦	6
脸瘦	了	221
脸瘦	的	31
脸瘦	好多	8
脸瘦	啊	7
脸瘦	啦	7
脸瘦	就	7
脸瘦	而已	6
脸瘦	不	4
荆州	的	56
荆州	了	24
荆州	人	17
荆州	也	8
荆州	有	8
荆州	博物馆	6
荆州	玩	6
荆州	么	5
车门	都	28
车门	的	17
车门	是	16
车门	打开	11
车门	上	10
车门	下车	10
车门	夹	10
车门	了	9
轻微	的	98
轻微	强迫症	22
轻微	洁癖	10
轻微	感冒	9
轻微	抑郁	5
轻微	掉	5
轻微	有点	5
轻微	过敏	5
金牌	了	26
金牌	的	10
金牌	会员	8
金牌	也	7
金牌	是	7
金牌	啊	6
金牌	不	5
金牌	打手	5
青青	的	34
青青	子	21
青青	你	14
青青	姐	8
青青	是	8
青青	也	7
青青	今天	7
青青	啊	7
飞回来	了	79
飞回来	的	34
飞回来	吧	20
飞回来	啊	16
飞回来	啦	13
飞回来	呀	8
飞回来	过	8
飞回来	给	7
不清	了	72
不清	的	72
不清	我	15
不清	啊	14
不清	你	12
不清	怎么办	11
不清	就	6
不清	不浊	5
制版	了	43
制版	的	25
制版	出来	13
制版	好	10
制版	由于	9
制版	太晒	8
制版	套图	8
制版	最低	8
女生宿舍	的	32
女生宿舍	相处	19
女生宿舍	吗	13
女生宿舍	楼下	13
女生宿舍	也	9
女生宿舍	啊	9
女生宿舍	了	8
女生宿舍	比	8
我车	的	27
我车	都	16
我车	你	11
我车	还	9
我车	开	8
我车	我	8
我车	钥匙	8
我车	也	7
挺累	的	333
挺累	吧	6
挺累	得	3
早该	这样	23
早该	想到	17
早该	了	16
早该	如此	9
早该	换	9
早该	知道	7
早该	去	6
早该	明白	6
极了	那个	36
极了	秃子	21
极了	你	20
极了	我	19
极了	一个	9
极了	我娜姐	7
极了	吧	6
极了	哈哈哈	6
渝	地区	22
渝	中	20
渝	的	19
渝	女人	11
渝	妹子	11
渝	火锅	10
渝	西	8
渝	贵	8
痛哭	辗转反侧	100
痛哭	的	65
痛哭	了	29
痛哭	一场	19
痛哭	过	12
痛哭	到	7
痛哭	吧	7
痛哭	好	6
离家近	的	86
离家近	点	27
离家近	了	23
离家近	啊	21
离家近	就是	18
离家近	一点	16
离家近	真	9
离家近	好	8
肚子痛	了	44
肚子痛	的	31
肚子痛	啊	25
肚子痛	死	24
肚子痛	到	17
肚子痛	醒	16
肚子痛	吗	11
肚子痛	你	8
观音	莲	44
观音	姐姐	27
观音	的	19
观音	娘娘	13
观音	是	11
观音	吗	7
观音	了	6
观音	女戴佛	6
认命	吧	157
认命	了	93
认命	的	17
认命	啊	14
认命	啦	12
认命	就是	5
认命	好	4
认命	你	3
诈骗	的	48
诈骗	电话	41
诈骗	了	27
诈骗	短信	17
诈骗	啊	13
诈骗	团伙	13
诈骗	骗走	11
诈骗	信息	8
赶来	的	128
赶来	了	25
赶来	和	15
赶来	夸	8
赶来	表白	8
赶来	打	7
赶来	看	7
赶来	给	6
钟爱	的	51
钟爱	你	11
钟爱	这个	9
钟爱	红色	8
钟爱	狗	5
钟爱	这	5
钟爱	一生	4
钟爱	啊	4
会员卡	了	15
会员卡	的	15
会员卡	啊	13
会员卡	要	12
会员卡	么	11
会员卡	吗	10
会员卡	可以	9
会员卡	呢	9
冒险	的	60
冒险	了	44
冒险	精神	27
冒险	时间	13
冒险	吧	11
冒险	啊	11
冒险	小虎队	11
冒险	吗	10
十七岁	的	111
十七岁	那年	31
十七岁	少年	9
十七岁	开始	9
十七岁	了	8
十七岁	就	8
十七岁	生日	8
十七岁	时	7
发家致富	的	97
发家致富	了	63
发家致富	奔小康	16
发家致富	新	12
发家致富	吧	11
发家致富	就	10
发家致富	之	9
发家致富	吗	8
叠加	的	43
叠加	了	33
叠加	包	30
叠加	吗	11
叠加	流量	8
叠加	使用	7
叠加	在	7
叠加	用	6
吃生	蚝	99
吃生	的	93
吃生	煎	75
吃生	鸡蛋	8
吃生	牛肉	7
吃生	花生	6
吃生	葱	6
吃生	蒜	6
嘟	嘴	93
嘟	的	26
嘟	吗	25
嘟	了	18
嘟	着	10
嘟	嘴巴	9
嘟	起来	9
嘟	只能	8
处理器	的	29
处理器	也	28
处理器	是	18
处理器	和	12
处理器	了	10
处理器	不	5
处理器	优化	5
处理器	带	5
多不多	啊	74
多不多	呀	22
多不多	我	17
多不多	了	13
多不多	不	11
多不多	嘛	11
多不多	的	11
多不多	人	9
大肚子	的	32
大肚子	了	30
大肚子	小	21
大肚子	还	9
大肚子	啊	8
大肚子	就	8
大肚子	大	7
大肚子	你	6
太穷	了	273
太穷	啦	13
太穷	的	7
太穷	买不起	5
太穷	没有	3
容不下	你	62
容不下	我	60
容不下	别人	17
容不下	父母	12
容不下	其	10
容不下	其他人	10
容不下	他	7
容不下	其他	6
小钱	钱	79
小钱	的	18
小钱	儿	14
小钱	就	12
小钱	不	10
小钱	啊	9
小钱	都	8
小钱	还是	7
山下	智久	60
山下	的	30
山下	有	10
山下	了	7
山下	是	6
山下	有个	6
山下	就	5
山下	租	5
往上	看	25
往上	了	17
往上	冲	12
往上	扑	11
往上	贴	11
往上	的	9
往上	翻	9
往上	飞	9
我赞	了	156
我赞	你	70
我赞	的	42
我赞	一个	7
我赞	一下	6
我赞	不	6
我赞	不了	5
我赞	喜欢	5
星辰	大海	66
星辰	恰似	28
星辰	黑	22
星辰	的	12
星辰	护卫队	11
星辰	非	10
星辰	啊	8
星辰	和	6
欠费	了	171
欠费	停机	19
欠费	的	19
欠费	啊	6
欠费	啦	6
欠费	也	5
欠费	你	5
欠费	我	5
没缓	过来	312
没缓	过神	13
没缓	过劲来	8
没缓	过	6
没缓	回来	4
没缓	好	3
热水器	都	24
热水器	的	23
热水器	坏	20
热水器	是	13
热水器	了	12
热水器	吗	10
热水器	吧	10
热水器	一开	8
球鞋	的	32
球鞋	了	19
球鞋	都	15
球鞋	是	12
球鞋	也	10
球鞋	可以	9
球鞋	吗	9
球鞋	和	8
甲	的	26
甲	我	13
甲	之	12
甲	吗	11
甲	就	11
甲	啊	10
甲	了	8
甲	是	7
直发	好看	43
直发	了	25
直发	的	25
直发	好	15
直发	就	11
直发	还是	9
直发	也	8
直发	吧	8
绝地	求生	238
绝地	反击	28
绝地	逃亡	15
绝地	武士	7
绝地	的	5
绝地	暖	4
绝地	大逃杀	3
绝地	大陆	3
豪车	的	23
豪车	不贵	20
豪车	啊	19
豪车	了	17
豪车	也	14
豪车	和	11
豪车	都	9
豪车	去	8
超神	了	114
超神	的	38
超神	啊	24
超神	带	15
超神	吧	7
超神	我	7
超神	都	6
超神	之	5
轰轰烈烈	的	160
轰轰烈烈	不如	25
轰轰烈烈	最	18
轰轰烈烈	把握	16
轰轰烈烈	了	6
轰轰烈烈	呀	6
轰轰烈烈	啊	6
轰轰烈烈	呢	4
酷狗	音乐	40
酷狗	上	21
酷狗	有	18
酷狗	可以	13
酷狗	也	11
酷狗	吗	9
酷狗	听歌	9
酷狗	搜	8
重装	了	74
重装	的	21
重装	一下	18
重装	试试	12
重装	下	11
重装	吧	11
重装	游戏	11
重装	过	11
书名	是	94
书名	吗	22
书名	就	18
书名	都	13
书名	就是	10
书名	我	9
书名	啊	7
书名	很	7
假睫毛	的	18
假睫毛	了	13
假睫毛	吗	13
假睫毛	也	11
假睫毛	呢	11
假睫毛	都	11
假睫毛	啊	9
假睫毛	吧	7
同胞	的	34
同胞	啊	22
同胞	了	19
同胞	都	16
同胞	愿意	14
同胞	吗	11
同胞	也	8
同胞	在	7
堆雪人	了	78
堆雪人	打雪仗	29
堆雪人	去	24
堆雪人	吧	22
堆雪人	啊	18
堆雪人	的	16
堆雪人	啦	14
堆雪人	吗	12
寿命	是	16
寿命	的	15
寿命	太短	12
寿命	就	12
寿命	会	11
寿命	都	11
寿命	也	10
寿命	到	8
尽全力	去	74
尽全力	过	32
尽全力	的	27
尽全力	了	26
尽全力	推开	15
尽全力	就	8
尽全力	也	7
尽全力	做到	5
差劲	了	111
差劲	的	88
差劲	啊	20
差劲	吗	14
差劲	么	8
差劲	死	8
差劲	吧	6
差劲	呢	6
布朗	熊	192
布朗	尼	67
布朗	的	18
布朗	熊和卫衣	6
布朗	是	4
日月	可鉴	35
日月	昌明	34
日月	精华	20
日月	哥	16
日月	之	14
日月	湾	10
日月	的	9
日月	传奇	7
测评	的	28
测评	了	21
测评	我	10
测评	啊	9
测评	一下	6
测评	分析	6
测评	吗	6
测评	呀	6
淡淡	忧伤	31
淡淡	定	16
淡淡	一笑	11
淡淡	忧桑	9
淡淡	交会	8
淡淡	清香	8
淡淡	滴	6
淡淡	晚安	5
物品	的	45
物品	都	15
物品	了	14
物品	也	7
物品	是	7
物品	可以	6
物品	啊	6
物品	上	5
看腻	了	297
看腻	的	11
看腻	啊	5
看腻	我	5
看腻	你	4
真像	你	58
真像	了	18
真像	我	18
真像	个	15
真像	啊	10
真像	路边	10
真像	一个	4
真像	在	4
罐	的	32
罐	了	25
罐	吧	9
罐	啤酒	9
罐	可乐	8
罐	啊	7
罐	也	6
罐	吗	6
老胡	的	34
老胡	还有	28
老胡	内心	25
老胡	我	10
老胡	和	9
老胡	不	8
老胡	也	6
老胡	终于	6
自由自在	的	163
自由自在	啊	15
自由自在	多	10
自由自在	地	8
自由自在	了	7
自由自在	多好	6
自由自在	我	6
自由自在	无拘无束	6
逆风	的	47
逆风	重开	36
逆风	如解意	21
逆风	局	17
逆风	飞翔	16
逆风	有	15
逆风	飞	11
逆风	啊	10
造型师	的	54
造型师	是	13
造型师	啊	10
造型师	真的	8
造型师	也	7
造型师	了	7
造型师	你	6
造型师	和	6
钉	在	46
钉	的	28
钉	了	17
钉	啊	8
钉	打卡	8
钉	群	8
钉	上	7
钉	也	6
鬼鬼	的	60
鬼鬼	说	15
鬼鬼	是	14
鬼鬼	吴映洁	13
鬼鬼	和	13
鬼鬼	我	9
鬼鬼	你	8
鬼鬼	好	8
三流	之	53
三流	歌手	38
三流	的	33
三流	大学	29
三流	戏子	29
三流	学校	24
三流	明星	22
三流	棒子	18
两步	就	64
两步	三步	46
两步	都	14
两步	路	12
两步	了	10
两步	验证	8
两步	一步	7
两步	吧	7
九分	裤	131
九分	的	17
九分	之一	12
九分	裤穿	11
九分	袖	8
九分	喜欢	7
九分	和	6
九分	是	6
剪刀手	的	27
剪刀手	是	19
剪刀手	了	11
剪刀手	爱德华	10
剪刀手	吗	7
剪刀手	就	7
剪刀手	没	7
剪刀手	也	6
势力	低头	87
势力	榜	29
势力	的	28
势力	了	20
势力	大	10
势力	周	8
势力	太强大	6
势力	在	5
可大	了	277
可大	呢	16
可大	的	15
可大	啦	13
可大	啊	4
听的歌	都	39
听的歌	是	20
听的歌	吗	16
听的歌	推荐	15
听的歌	呀	13
听的歌	很	12
听的歌	啊	10
听的歌	就	9
四川话	贼	24
四川话	的	21
四川话	了	17
四川话	很	15
四川话	吗	13
四川话	说	13
四川话	是	11
四川话	永远	8
奕	儿	46
奕	沛	33
奕	星	29
奕	爸	18
奕	含	17
奕	宝	16
奕	宝宝	8
奕	宝贝	7
学分	的	51
学分	不够	16
学分	超	13
学分	了	11
学分	是	10
学分	啊	8
学分	够	8
学分	要	8
底料	的	20
底料	吗	18
底料	啊	11
底料	回来	10
底料	都	10
底料	了	9
底料	你	8
底料	和	8
当代	大学生	37
当代	的	18
当代	女	13
当代	年轻人	13
当代	歌坛	12
当代	社会	11
当代	言	11
当代	购	10
彬彬	你	18
彬彬	的	16
彬彬	演	13
彬彬	是	9
彬彬	姐	8
彬彬	好	7
彬彬	刘	6
彬彬	说	6
慎重	啊	84
慎重	的	39
慎重	了	30
慎重	选择	21
慎重	一点	11
慎重	吧	11
慎重	哦	8
慎重	我	8
烧钱	的	103
烧钱	了	53
烧钱	啊	41
烧钱	吗	8
烧钱	烧	8
烧钱	但	5
烧钱	又	5
烧钱	吧	5
特定	的	181
特定	时间	17
特定	人群	6
特定	时期	6
特定	时候	5
特定	地方	4
特定	场景	4
特定	对象	4
王爷	的	47
王爷	你	15
王爷	是	11
王爷	换衣服	10
王爷	要	10
王爷	啊	9
王爷	还	7
王爷	热门	6
眼睫毛	好长	41
眼睫毛	是	16
眼睫毛	都	12
眼睫毛	真长	11
眼睫毛	怎么	9
眼睫毛	长	9
眼睫毛	了	8
眼睫毛	也	6
细致	的	85
细致	了	42
细致	啊	33
细致	嘛	8
细致	到	7
细致	呀	5
细致	哦	5
细致	很	5
行列	了	150
行列	吧	37
行列	的	35
行列	啦	15
行列	吗	11
行列	里	11
行列	啊	8
行列	中	5
长不大	的	199
长不大	了	42
长不大	就	11
长不大	呢	9
长不大	啊	8
长不大	是	6
长不大	吗	5
长不大	吧	5
一大半	了	96
一大半	的	47
一大半	都	39
一大半	时间	14
一大半	是	14
一大半	啦	8
一大半	儿	7
一大半	呢	7
一日游	的	42
一日游	了	22
一日游	吗	21
一日游	不管	16
一日游	啊	16
一日游	还是	13
一日游	吧	11
一日游	是	11
不认	我	75
不认	你	53
不认	了	38
不认	的	16
不认	啊	10
不认	字儿	6
不认	怂	6
不认	那些	6
人到	了	71
人到	齐	14
人到	现在	12
人到	最后	11
人到	哪	10
人到	就	8
人到	老	8
人到	一个	7
兰	的	37
兰	老师	19
兰	姐姐	17
兰	总	14
兰	么	13
兰	也	7
兰	啊	6
兰	吗	5
几十万	的	66
几十万	那种	38
几十万	就	26
几十万	人	22
几十万	吧	14
几十万	了	8
几十万	呢	8
几十万	字	6
别回	了	149
别回	我	92
别回	啦	12
别回	学校	11
别回	破湾湾	9
别回	他	6
别回	宿舍	6
别回	她	4
卖票	的	159
卖票	了	34
卖票	吗	21
卖票	啊	15
卖票	呢	13
卖票	给	6
卖票	吧	5
卖票	要求	5
发卡	了	29
发卡	是	22
发卡	好	14
发卡	仙女	13
发卡	的	13
发卡	好看	9
发卡	在	8
发卡	么	6
四楼	的	29
四楼	啊	11
四楼	都	7
四楼	还	6
四楼	也	5
四楼	了	5
四楼	好	5
四楼	有	5
场上	出现	76
场上	的	47
场上	就	7
场上	见	7
场上	也	6
场上	是	5
场上	有	5
场上	不够	4
多放	几天	31
多放	辣椒	26
多放	了	24
多放	一天	21
多放	一点	14
多放	香菜	14
多放	点儿	11
多放	一些	10
大娘	们	70
大娘	炮	19
大娘	水饺	18
大娘	你	17
大娘	是	10
大娘	了	8
大娘	好	8
大娘	在	6
我娘	说	41
我娘	都	14
我娘	也	9
我娘	了	8
我娘	去	7
我娘	死	7
我娘	还	7
我娘	在	6
我认	了	158
我认	怂	61
我认	不	32
我认	不到	32
我认	你	9
我认	的	8
我认	我	4
我认	啊	3
搞点	事情	20
搞点	药	17
搞点	大	16
搞点	东西	10
搞点	吃	8
搞点	什么	6
搞点	活动	6
搞点	小	5
擦肩而过	了	88
擦肩而过	的	73
擦肩而过	啊	21
擦肩而过	我	17
擦肩而过	呢	12
擦肩而过	吗	8
擦肩而过	过	6
擦肩而过	你	5
早期	的	122
